muncod2;ufmun;VotBol2018;Obtos_100khabit
431475;RS-POÇO DAS ANTAS;0,7427;47,66444233
431477;RS-PONTÃO;0,5002;204,9180328
431478;RS-PONTE PRETA;0,6743;64,64124111
431480;RS-PORTÃO;0,6682;261,6036031
431490;RS-PORTO ALEGRE;0,5685;316,0191162
431500;RS-PORTO LUCENA;0,5538;21,37665669
431505;RS-PORTO MAUÁ;0,6793;252,7379949
431507;RS-PORTO VERA CRUZ;0,5549;220,5882353
431510;RS-PORTO XAVIER;0,5234;380,6363459
431513;RS-POUSO NOVO;0,5973;244,0512508
431514;RS-PRESIDENTE LUCENA;0,7942;137,8834885
431515;RS-PROGRESSO;0,5321;128,1229981
431517;RS-PROTÁSIO ALVES;0,8528;256,8053416
431520;RS-PUTINGA;0,7967;484,8175555
431530;RS-QUARAÍ;0,5637;229,2061533
431531;RS-QUATRO IRMÃOS;0,6091;162,2498648
431532;RS-QUEVEDOS;0,4675;35,86800574
431535;RS-QUINZE DE NOVEMBRO;0,7243;158,061117
431540;RS-REDENTORA;0,3655;190,4926833
431545;RS-RELVADO;0,7639;191,3875598
431550;RS-RESTINGA SECA;0,6277;164,6716068
431555;RS-RIO DOS ÍNDIOS;0,367;290,6976744
431560;RS-RIO GRANDE;0,4645;202,3648729
431570;RS-RIO PARDO;0,4799;209,0137165
431575;RS-RIOZINHO;0,6455;236,4066194
431580;RS-ROCA SALES;0,7433;201,8783464
431590;RS-RODEIO BONITO;0,5232;68,17794443
431595;RS-ROLADOR;0,4775;129,1433491
431600;RS-ROLANTE;0,7156;234,2030072
431610;RS-RONDA ALTA;0,4821;198,0945194
431620;RS-RONDINHA;0,562;233,9181287
431630;RS-ROQUE GONZALES;0,5208;58,41974587
431640;RS-ROSÁRIO DO SUL;0,5446;220,6889554
431642;RS-SAGRADA FAMÍLIA;0,4764;383,2886163
431643;RS-SALDANHA MARINHO;0,6615;377,3584906
431645;RS-SALTO DO JACUÍ;0,4927;112,458832
431647;RS-SALVADOR DAS MISSÕES;0,6301;292,7186242
431650;RS-SALVADOR DO SUL;0,7748;38,46647006
431660;RS-SANANDUVA;0,7191;178,2421635
431670;RS-SANTA BÁRBARA DO SUL;0,6422;475,3565174
431673;RS-SANTA CECÍLIA DO SUL;0,7009;122,0256254
431675;RS-SANTA CLARA DO SUL;0,7726;90,86778737
431680;RS-SANTA CRUZ DO SUL;0,6678;187,0936081
431690;RS-SANTA MARIA;0,6146;228,9781407
431695;RS-SANTA MARIA DO HERVAL;0,698;189,543516
431697;RS-SANTA MARGARIDA DO SUL;0,5702;78,06401249
431700;RS-SANTANA DA BOA VISTA;0,5071;86,44109657
431710;RS-SANTANA DO LIVRAMENTO;0,5208;176,5614655
431720;RS-SANTA ROSA;0,6925;197,9414093
431725;RS-SANTA TEREZA;0,7765;173,5106998
431730;RS-SANTA VITÓRIA DO PALMAR;0,4867;101,0917913
431740;RS-SANTIAGO;0,6295;222,5594335
431750;RS-SANTO ÂNGELO;0,5983;255,1776578
431755;RS-SANTO ANTÔNIO DO PALMA;0,5451;140,9774436
431760;RS-SANTO ANTÔNIO DA PATRULHA;0,6409;333,3799599
431770;RS-SANTO ANTÔNIO DAS MISSÕES;0,4128;235,8722359
431775;RS-SANTO ANTÔNIO DO PLANALTO;0,7382;99,05894007
431780;RS-SANTO AUGUSTO;0,5411;165,646381
431790;RS-SANTO CRISTO;0,5942;154,3101634
431795;RS-SANTO EXPEDITO DO SUL;0,6135;129,0877797
431800;RS-SÃO BORJA;0,4993;361,6336552
431805;RS-SÃO DOMINGOS DO SUL;0,6364;97,59271308
431810;RS-SÃO FRANCISCO DE ASSIS;0,4805;130,8971912
431820;RS-SÃO FRANCISCO DE PAULA;0,561;138,1851681
431830;RS-SÃO GABRIEL;0,5791;360,6794944
431840;RS-SÃO JERÔNIMO;0,5563;276,3114484
431842;RS-SÃO JOÃO DA URTIGA;0,5588;107,3652566
431843;RS-SÃO JOÃO DO POLÊSINE;0,6851;195,9247649
431844;RS-SÃO JORGE;0,792;354,1076487
431845;RS-SÃO JOSÉ DAS MISSÕES;0,3892;118,2499015
431846;RS-SÃO JOSÉ DO HERVAL;0,5014;50,73566717
431848;RS-SÃO JOSÉ DO HORTÊNCIO;0,8213;187,3438801
431849;RS-SÃO JOSÉ DO INHACORÁ;0,6537;96,47853353
431850;RS-SÃO JOSÉ DO NORTE;0,5182;116,0766106
431860;RS-SÃO JOSÉ DO OURO;0,7082;144,2377037
431861;RS-SÃO JOSÉ DO SUL;0,7652;207,641196
431862;RS-SÃO JOSÉ DOS AUSENTES;0,6607;255,1743692
431870;RS-SÃO LEOPOLDO;0,6395;241,0961218
431880;RS-SÃO LOURENÇO DO SUL;0,5883;133,0824652
431890;RS-SÃO LUIZ GONZAGA;0,5217;212,1429425
431900;RS-SÃO MARCOS;0,8406;213,3976619
431910;RS-SÃO MARTINHO;0,7103;184,2978253
431912;RS-SÃO MARTINHO DA SERRA;0,6701;92,76437848
431915;RS-SÃO MIGUEL DAS MISSÕES;0,4692;143,3598332
431920;RS-SÃO NICOLAU;0,4127;75,97340931
431930;RS-SÃO PAULO DAS MISSÕES;0,5501;69,08462867
431935;RS-SÃO PEDRO DA SERRA;0,7794;52,61773218
431936;RS-SÃO PEDRO DAS MISSÕES;0,4621;398,2080637
431937;RS-SÃO PEDRO DO BUTIÁ;0,619;169,6640652
431940;RS-SÃO PEDRO DO SUL;0,6143;154,340042
431950;RS-SÃO SEBASTIÃO DO CAÍ;0,7052;179,0928558
431960;RS-SÃO SEPÉ;0,4813;160,8737987
431970;RS-SÃO VALENTIM;0,6178;121,2488633
431971;RS-SÃO VALENTIM DO SUL;0,8229;133,809099
431973;RS-SÃO VALÉRIO DO SUL;0,4044;73,3406674
431975;RS-SÃO VENDELINO;0,7724;267,4988854
431980;RS-SÃO VICENTE DO SUL;0,4977;183,4651989
431990;RS-SAPIRANGA;0,6814;369,4912766
432000;RS-SAPUCAIA DO SUL;0,5954;311,8908382
432010;RS-SARANDI;0,6628;204,1733023
432020;RS-SEBERI;0,5593;269,7674419
432023;RS-SEDE NOVA;0,5605;68,7994496
432026;RS-SEGREDO;0,5167;94,32691012
432030;RS-SELBACH;0,7184;352,9411765
432032;RS-SENADOR SALGADO FILHO;0,7002;71,96833393
432035;RS-SENTINELA DO SUL;0,5401;215,0152302
432040;RS-SERAFINA CORRÊA;0,7758;137,1271855
432045;RS-SÉRIO;0,5416;356,7787971
432050;RS-SERTÃO;0,6574;166,2049861
432055;RS-SERTÃO SANTANA;0,6893;138,760407
432057;RS-SETE DE SETEMBRO;0,5298;152,284264
432060;RS-SEVERIANO DE ALMEIDA;0,5843;82,03445447
432065;RS-SILVEIRA MARTINS;0,6342;335,5704698
432067;RS-SINIMBU;0,5303;196,6181675
432070;RS-SOBRADINHO;0,6336;160,3527761
432080;RS-SOLEDADE;0,55;193,5359009
432085;RS-TABAÍ;0,6051;148,336512
432090;RS-TAPEJARA;0,7798;174,1943511
432100;RS-TAPERA;0,5823;330,6878307
432110;RS-TAPES;0,559;271,6763006
432120;RS-TAQUARA;0,7398;288,8664602
432130;RS-TAQUARI;0,6385;241,9775147
432132;RS-TAQUARUÇU DO SUL;0,5189;260,4166667
432135;RS-TAVARES;0,5494;182,4484583
432140;RS-TENENTE PORTELA;0,4962;170,5598813
432143;RS-TERRA DE AREIA;0,7081;365,9407355
432145;RS-TEUTÔNIA;0,6948;228,6952335
432146;RS-TIO HUGO;0,6363;231,0231023
432147;RS-TIRADENTES DO SUL;0,4787;105,1893408
432149;RS-TOROPI;0,6352;249,4654312
432150;RS-TORRES;0,7021;255,6026025
432160;RS-TRAMANDAÍ;0,6628;342,260466
432162;RS-TRAVESSEIRO;0,594;256,8493151
432163;RS-TRÊS ARROIOS;0,6665;74,96251874
432166;RS-TRÊS CACHOEIRAS;0,7794;226,1829368
432170;RS-TRÊS COROAS;0,7446;216,1587527
432180;RS-TRÊS DE MAIO;0,6814;138,0406592
432183;RS-TRÊS FORQUILHAS;0,6055;185,3911754
432185;RS-TRÊS PALMEIRAS;0,4441;351,2058066
432190;RS-TRÊS PASSOS;0,5922;217,5186146
432195;RS-TRINDADE DO SUL;0,4624;275,7669769
432200;RS-TRIUNFO;0,6555;236,9828695
432210;RS-TUCUNDUVA;0,6923;193,7301867
432215;RS-TUNAS;0,3476;284,5261545
432218;RS-TUPANCI DO SUL;0,6639;67,93478261
432220;RS-TUPANCIRETÃ;0,5321;167,0285619
432225;RS-TUPANDI;0,8375;205,9732235
432230;RS-TUPARENDI;0,7159;190,0418092
432232;RS-TURUÇU;0,7054;145,4333915
432234;RS-UBIRETAMA;0,7027;49,62779156
432235;RS-UNIÃO DA SERRA;0,8071;0
432237;RS-UNISTALDA;0,5563;171,0863986
432240;RS-URUGUAIANA;0,6839;240,2142238
432250;RS-VACARIA;0,7537;211,422876
432252;RS-VALE VERDE;0,5528;171,5756363
432253;RS-VALE DO SOL;0,5293;110,3471692
432254;RS-VALE REAL;0,7311;152,2070015
432255;RS-VANINI;0,7034;0
432260;RS-VENÂNCIO AIRES;0,6703;155,1275959
432270;RS-VERA CRUZ;0,6075;130,2907345
432280;RS-VERANÓPOLIS;0,8527;167,6765367
432285;RS-VESPASIANO CORREA;0,8846;330,5785124
432290;RS-VIADUTOS;0,6438;126,156434
432300;RS-VIAMÃO;0,579;248,0174278
432310;RS-VICENTE DUTRA;0,5272;64,23982869
432320;RS-VICTOR GRAEFF;0,6999;208,1887578
432330;RS-VILA FLORES;0,8279;265,8788774
432335;RS-VILA LÂNGARO;0,7392;47,82400765
432340;RS-VILA MARIA;0,7059;160,6241395
432345;RS-VILA NOVA DO SUL;0,5006;186,9158879
432350;RS-VISTA ALEGRE;0,4555;145,3488372
432360;RS-VISTA ALEGRE DO PRATA;0,8283;256,2459962
432370;RS-VISTA GAÚCHA;0,5237;350,7541214
432375;RS-VITÓRIA DAS MISSÕES;0,4879;191,5097351
432377;RS-WESTFALIA;0,744;199,071002
432380;RS-XANGRI-LÁ;0,7431;231,5943442
500020;MS-ÁGUA CLARA;0,6306;283,4686252
500025;MS-ALCINÓPOLIS;0,53;112,2964627
500060;MS-AMAMBAÍ;0,5742;109,1481369
500070;MS-ANASTÁCIO;0,5881;226,7754128
500080;MS-ANAURILÂNDIA;0,5253;143,8848921
500085;MS-ANGÉLICA;0,5403;148,4230056
500090;MS-ANTÔNIO JOÃO;0,5586;78,15989281
500100;MS-APARECIDA DO TABOADO;0,7007;167,0227229
500110;MS-AQUIDAUANA;0,56;256,9405277
500124;MS-ARAL MOREIRA;0,5334;74,08017121
500150;MS-BANDEIRANTES;0,5559;132,5869181
500190;MS-BATAGUASSU;0,63;121,6122307
500200;MS-BATAYPORÃ;0,5569;105,9228529
500210;MS-BELA VISTA;0,5848;81,20508344
500215;MS-BODOQUENA;0,5529;139,6825397
500220;MS-BONITO;0,6116;222,9705133
500230;MS-BRASILÂNDIA;0,6525;126,3477089
500240;MS-CAARAPÓ;0,6491;92,79512163
500260;MS-CAMAPUÃ;0,6026;153,161695
500270;MS-CAMPO GRANDE;0,7127;304,8052305
500280;MS-CARACOL;0,5978;130,8044474
500290;MS-CASSILÂNDIA;0,7129;346,4150599
500295;MS-CHAPADÃO DO SUL;0,7525;178,4439686
500310;MS-CORGUINHO;0,571;84,07600471
500315;MS-CORONEL SAPUCAIA;0,5131;98,34130991
500320;MS-CORUMBÁ;0,5753;327,5452057
500325;MS-COSTA RICA;0,6364;254,526245
500330;MS-COXIM;0,6035;196,7623647
500345;MS-DEODÁPOLIS;0,5916;162,4883937
500348;MS-DOIS IRMÃOS DO BURITI;0,3786;237,1541502
500350;MS-DOURADINA;0,5822;101,2829169
500370;MS-DOURADOS;0,6818;213,9502756
500375;MS-ELDORADO;0,6733;291,4271837
500380;MS-FÁTIMA DO SUL;0,6139;286,6225442
500390;MS-FIGUEIRÃO;0,5732;98,32841691
500400;MS-GLÓRIA DE DOURADOS;0,5843;190,6673357
500410;MS-GUIA LOPES DA LAGUNA;0,6037;192,0161698
500430;MS-IGUATEMI;0,6442;68,41646971
500440;MS-INOCÊNCIA;0,6711;105,1248357
500450;MS-ITAPORÃ;0,6823;132,85559
500460;MS-ITAQUIRAÍ;0,4915;122,9779586
500470;MS-IVINHEMA;0,6469;194,0742658
500480;MS-JAPORÃ;0,3163;43,90779363
500490;MS-JARAGUARI;0,5803;97,39807987
500500;MS-JARDIM;0,6639;164,7698969
500510;MS-JATEÍ;0,5237;99,3295257
500515;MS-JUTI;0,4638;119,1895113
500520;MS-LADÁRIO;0,5761;227,1655737
500525;MS-LAGUNA CARAPÃ;0,6134;81,73273396
500540;MS-MARACAJU;0,6764;135,9301659
500560;MS-MIRANDA;0,4415;249,8839824
500568;MS-MUNDO NOVO;0,655;114,3417184
500570;MS-NAVIRAÍ;0,6918;357,155873
500580;MS-NIOAQUE;0,5191;129,2175162
500600;MS-NOVA ALVORADA DO SUL;0,5663;118,8191207
500620;MS-NOVA ANDRADINA;0,6279;115,8641998
500625;MS-NOVO HORIZONTE DO SUL;0,5115;131,0959622
500627;MS-PARAÍSO DAS ÁGUAS;0,7533;144,0144014
500630;MS-PARANAÍBA;0,6341;242,0043656
500635;MS-PARANHOS;0,468;56,22715772
500640;MS-PEDRO GOMES;0,5276;169,4031796
500660;MS-PONTA PORÃ;0,6796;188,0552493
500690;MS-PORTO MURTINHO;0,5822;157,6090129
500710;MS-RIBAS DO RIO PARDO;0,5947;154,3774121
500720;MS-RIO BRILHANTE;0,6003;130,6179026
500730;MS-RIO NEGRO;0,5831;165,5971848
500740;MS-RIO VERDE DE MATO GROSSO;0,6176;283,6017421
500750;MS-ROCHEDO;0,6594;163,6661211
500755;MS-SANTA RITA DO PARDO;0,583;76,42338556
500769;MS-SÃO GABRIEL DO OESTE;0,7303;216,6523477
500770;MS-SETE QUEDAS;0,6457;129,7377444
500780;MS-SELVÍRIA;0,4409;91,89768724
500790;MS-SIDROLÂNDIA;0,5672;230,6425041
500793;MS-SONORA;0,5895;119,3317422
500795;MS-TACURU;0,3282;129,8476454
500797;MS-TAQUARUSSU;0,45;167,2240803
500800;MS-TERENOS;0,5586;215,5370082
500830;MS-TRÊS LAGOAS;0,6736;313,8695752
500840;MS-VICENTINA;0,4685;311,3733202
510010;MT-ACORIZAL;0,434;333,3950732
510020;MT-ÁGUA BOA;0,7946;217,7209284
510025;MT-ALTA FLORESTA;0,7016;216,2913754
510030;MT-ALTO ARAGUAIA;0,6505;120,7729469
510035;MT-ALTO BOA VISTA;0,7521;175,9014952
510040;MT-ALTO GARÇAS;0,6479;216,1263508
510050;MT-ALTO PARAGUAI;0,4154;228,953857
510060;MT-ALTO TAQUARI;0,7239;239,6976122
510080;MT-APIACÁS;0,6026;138,1624396
510100;MT-ARAGUAIANA;0,5399;161,2903226
510120;MT-ARAGUAINHA;0,5264;0
510125;MT-ARAPUTANGA;0,7296;279,396029
510130;MT-ARENÁPOLIS;0,6255;249,8178412
510140;MT-ARIPUANÃ;0,6889;183,4123647
510160;MT-BARÃO DE MELGAÇO;0,3188;163,4750117
510170;MT-BARRA DO BUGRES;0,5131;165,8754218
510180;MT-BARRA DO GARÇAS;0,6379;385,1701305
510185;MT-BOM JESUS DO ARAGUAIA;0,5355;212,7659574
510190;MT-BRASNORTE;0,6825;157,4003554
510250;MT-CÁCERES;0,5439;335,8904806
510260;MT-CAMPINÁPOLIS;0,4034;162,7033792
510263;MT-CAMPO NOVO DO PARECIS;0,698;189,479638
510267;MT-CAMPO VERDE;0,7268;233,872982
510268;MT-CAMPOS DE JÚLIO;0,7362;145,116819
510269;MT-CANABRAVA DO NORTE;0,66;63,25110689
510270;MT-CANARANA;0,7652;199,2678067
510279;MT-CARLINDA;0,5333;271,7127608
510285;MT-CASTANHEIRA;0,6089;240,5773857
510300;MT-CHAPADA DOS GUIMARÃES;0,5165;374,6456055
510305;MT-CLÁUDIA;0,739;246,933904
510310;MT-COCALINHO;0,5317;157,8947368
510320;MT-COLÍDER;0,8264;319,995215
510325;MT-COLNIZA;0,684;155,5129335
510330;MT-COMODORO;0,6756;125,222752
510335;MT-CONFRESA;0,6623;242,4595093
510336;MT-CONQUISTA D'OESTE;0,7073;247,6473502
510337;MT-COTRIGUAÇU;0,6125;162,0253165
510340;MT-CUIABÁ;0,6694;462,33187
510343;MT-CURVELÂNDIA;0,6405;134,1253114
510345;MT-DENISE;0,5664;158,5288523
510350;MT-DIAMANTINO;0,6545;249,5349576
510360;MT-DOM AQUINO;0,609;220,1027146
510370;MT-FELIZ NATAL;0,6323;204,3404735
510380;MT-FIGUEIRÓPOLIS D'OESTE;0,7819;257,5844305
510385;MT-GAÚCHA DO NORTE;0,6651;235,3556485
510390;MT-GENERAL CARNEIRO;0,3667;288,8086643
510395;MT-GLÓRIA D'OESTE;0,65;396,5631196
510410;MT-GUARANTÃ DO NORTE;0,7912;251,2843422
510420;MT-GUIRATINGA;0,5721;145,3008388
510450;MT-INDIAVAÍ;0,62;327,0348837
510452;MT-IPIRANGA DO NORTE;0,7767;156,5149341
510454;MT-ITANHANGÁ;0,7973;74,21701054
510455;MT-ITAÚBA;0,6644;604,9447659
510460;MT-ITIQUIRA;0,6466;97,41476208
510480;MT-JACIARA;0,6897;356,4228111
510490;MT-JANGADA;0,3952;214,0563682
510500;MT-JAURU;0,7329;341,1804845
510510;MT-JUARA;0,7517;205,8672156
510515;MT-JUÍNA;0,6922;243,9202869
510517;MT-JURUENA;0,6582;220,6114088
510520;MT-JUSCIMEIRA;0,6118;294,0914357
510523;MT-LAMBARI D'OESTE;0,531;228,7207973
510525;MT-LUCAS DO RIO VERDE;0,7556;221,2591937
510530;MT-LUCIÁRA;0,5593;144,4390948
510550;MT-VILA BELA DA SANTÍSSIMA TRINDADE;0,5666;316,2202381
510558;MT-MARCELÂNDIA;0,7251;304,7909325
510560;MT-MATUPÁ;0,7042;259,5677894
510562;MT-MIRASSOL D'OESTE;0,6866;360,5032626
510590;MT-NOBRES;0,6641;306,4684403
510600;MT-NORTELÂNDIA;0,5386;367,3401236
510610;MT-NOSSA SENHORA DO LIVRAMENTO;0,3395;272,3970944
510615;MT-NOVA BANDEIRANTES;0,7577;98,11616954
510617;MT-NOVA NAZARÉ;0,4875;155,8846454
510618;MT-NOVA LACERDA;0,6066;105,4216867
510619;MT-NOVA SANTA HELENA;0,6872;295,8579882
510620;MT-NOVA BRASILÂNDIA;0,4608;208,931836
510621;MT-NOVA CANAÃ DO NORTE;0,7222;179,8701807
510622;MT-NOVA MUTUM;0,7689;226,9822381
510623;MT-NOVA OLÍMPIA;0,5055;241,3674203
510624;MT-NOVA UBIRATÃ;0,6903;141,8794859
510625;MT-NOVA XAVANTINA;0,6846;210,5361654
510626;MT-NOVO MUNDO;0,6591;174,3299194
510627;MT-NOVO HORIZONTE DO NORTE;0,6553;224,7752248
510628;MT-NOVO SÃO JOAQUIM;0,6698;236,4998029
510629;MT-PARANAÍTA;0,6813;276,169265
510630;MT-PARANATINGA;0,7027;279,2181891
510631;MT-NOVO SANTO ANTÔNIO;0,5089;151,5151515
510637;MT-PEDRA PRETA;0,5802;317,7124702
510642;MT-PEIXOTO DE AZEVEDO;0,5294;334,5150961
510645;MT-PLANALTO DA SERRA;0,4911;262,9601803
510650;MT-POCONÉ;0,3684;200,9560637
510665;MT-PONTAL DO ARAGUAIA;0,6105;223,5136343
510670;MT-PONTE BRANCA;0,3715;317,2588832
510675;MT-PONTES E LACERDA;0,7724;457,786777
510677;MT-PORTO ALEGRE DO NORTE;0,6033;79,89134777
510680;MT-PORTO DOS GAÚCHOS;0,6939;110,9057301
510682;MT-PORTO ESPERIDIÃO;0,54;349,5048681
510685;MT-PORTO ESTRELA;0,324;337,4957813
510700;MT-POXORÉO;0,4885;252,7899377
510704;MT-PRIMAVERA DO LESTE;0,7846;398,2650478
510706;MT-QUERÊNCIA;0,7533;274,6152526
510710;MT-SÃO JOSÉ DOS QUATRO MARCOS;0,6982;338,516873
510715;MT-RESERVA DO CABAÇAL;0,5852;183,0161054
510718;MT-RIBEIRÃO CASCALHEIRA;0,6543;333,1373702
510719;MT-RIBEIRÃOZINHO;0,5124;415,8004158
510720;MT-RIO BRANCO;0,6019;193,9487975
510724;MT-SANTA CARMEM;0,767;265,1933702
510726;MT-SANTO AFONSO;0,5431;349,6503497
510729;MT-SÃO JOSÉ DO POVO;0,5487;172,2864878
510730;MT-SÃO JOSÉ DO RIO CLARO;0,7485;111,3046845
510735;MT-SÃO JOSÉ DO XINGU;0,5125;160,8579088
510740;MT-SÃO PEDRO DA CIPA;0,5241;444,2563994
510757;MT-RONDOLÂNDIA;0,4521;99,97500625
510760;MT-RONDONÓPOLIS;0,6866;333,7763612
510770;MT-ROSÁRIO OESTE;0,4778;215,7308612
510774;MT-SANTA CRUZ DO XINGU;0,7021;0
510775;MT-SALTO DO CÉU;0,6657;178,3060921
510776;MT-SANTA RITA DO TRIVELATO;0,6908;87,48906387
510777;MT-SANTA TEREZINHA;0,3914;83,62202843
510779;MT-SANTO ANTÔNIO DO LESTE;0,6637;115,9644376
510780;MT-SANTO ANTÔNIO DO LEVERGER;0,4753;270,6278566
510785;MT-SÃO FÉLIX DO ARAGUAIA;0,6154;256,235053
510787;MT-SAPEZAL;0,7134;162,2812102
510788;MT-SERRA NOVA DOURADA;0,6347;242,4242424
510790;MT-SINOP;0,7738;256,6505357
510792;MT-SORRISO;0,7548;195,9850741
510794;MT-TABAPORÃ;0,7546;242,3859205
510795;MT-TANGARÁ DA SERRA;0,7715;262,1686747
510800;MT-TAPURAH;0,7828;160,5253557
510805;MT-TERRA NOVA DO NORTE;0,6056;351,7120099
510810;MT-TESOURO;0,4943;236,5308804
510820;MT-TORIXORÉU;0,5403;332,5020781
510830;MT-UNIÃO DO SUL;0,6073;368,7943262
510835;MT-VALE DE SÃO DOMINGOS;0,7547;319,795331
510840;MT-VÁRZEA GRANDE;0,6195;402,4970962
510850;MT-VERA;0,7088;212,2203555
510860;MT-VILA RICA;0,6811;96,01720628
510880;MT-NOVA GUARITA;0,601;287,6742642
510885;MT-NOVA MARILÂNDIA;0,6542;152,5320317
510890;MT-NOVA MARINGÁ;0,7103;104,1546117
510895;MT-NOVA MONTE VERDE;0,6985;185,2255393
520005;GO-ABADIA DE GOIÁS;0,6897;319,1610624
520010;GO-ABADIÂNIA;0,745;134,7170941
520013;GO-ACREÚNA;0,5863;196,7271752
520015;GO-ADELÂNDIA;0,7633;158,9825119
520017;GO-ÁGUA FRIA DE GOIÁS;0,6457;174,3679163
520020;GO-ÁGUA LIMPA;0,5969;54,05405405
520025;GO-ÁGUAS LINDAS DE GOIÁS;0,5777;120,9753342
520030;GO-ALEXÂNIA;0,7096;263,9858243
520050;GO-ALOÂNDIA;0,6129;300,7518797
520055;GO-ALTO HORIZONTE;0,6367;140,3180543
520060;GO-ALTO PARAÍSO DE GOIÁS;0,3793;91,81532004
520080;GO-ALVORADA DO NORTE;0,498;34,64203233
520082;GO-AMARALINA;0,4031;0
520085;GO-AMERICANO DO BRASIL;0,5537;245,4590083
520090;GO-AMORINÓPOLIS;0,544;95,96928983
520110;GO-ANÁPOLIS;0,7971;316,6004606
520120;GO-ANHANGUERA;0,4889;522,1932115
520130;GO-ANICUNS;0,6667;260,8695652
520140;GO-APARECIDA DE GOIÂNIA;0,6701;211,5261883
520145;GO-APARECIDA DO RIO DOCE;0,5102;121,2611156
520150;GO-APORÉ;0,5521;214,3878037
520160;GO-ARAÇU;0,598;425,8943782
520170;GO-ARAGARÇAS;0,5814;233,6216324
520180;GO-ARAGOIÂNIA;0,6339;164,9204501
520215;GO-ARAGUAPAZ;0,4903;244,5302445
520235;GO-ARENÓPOLIS;0,4712;306,2787136
520250;GO-ARUANÃ;0,5456;101,2658228
520260;GO-AURILÂNDIA;0,4629;224,3589744
520280;GO-AVELINÓPOLIS;0,6638;455,10964
520310;GO-BALIZA;0,3479;116,776956
520320;GO-BARRO ALTO;0,5666;125,369392
520330;GO-BELA VISTA DE GOIÁS;0,6697;190,1584654
520340;GO-BOM JARDIM DE GOIÁS;0,4381;158,3531275
520350;GO-BOM JESUS DE GOIÁS;0,5882;388,642132
520355;GO-BONFINÓPOLIS;0,6045;175,1493921
520357;GO-BONÓPOLIS;0,3864;22,7014756
520360;GO-BRAZABRANTES;0,6448;81,01539292
520380;GO-BRITÂNIA;0,5945;69,21612736
520390;GO-BURITI ALEGRE;0,6404;296,0143778
520393;GO-BURITI DE GOIÁS;0,7084;321,5434084
520396;GO-BURITINÓPOLIS;0,4402;60,75334143
520400;GO-CABECEIRAS;0,4537;175,1532591
520410;GO-CACHOEIRA ALTA;0,5341;136,1743031
520420;GO-CACHOEIRA DE GOIÁS;0,5552;148,03849
520425;GO-CACHOEIRA DOURADA;0,4557;223,1312756
520430;GO-CAÇU;0,6549;174,9016178
520440;GO-CAIAPÔNIA;0,5658;174,4831597
520450;GO-CALDAS NOVAS;0,7215;208,4201751
520455;GO-CALDAZINHA;0,6429;131,4405889
520460;GO-CAMPESTRE DE GOIÁS;0,5733;358,1267218
520465;GO-CAMPINAÇU;0,4677;54,94505495
520470;GO-CAMPINORTE;0,6706;229,6847774
520480;GO-CAMPO ALEGRE DE GOIÁS;0,5384;224,0084333
520485;GO-CAMPO LIMPO DE GOIÁS;0,6877;77,03171139
520490;GO-CAMPOS BELOS;0,3932;80,45456831
520495;GO-CAMPOS VERDES;0,274;373,6571695
520500;GO-CARMO DO RIO VERDE;0,6259;218,2106725
520505;GO-CASTELÂNDIA;0,4595;203,7845706
520510;GO-CATALÃO;0,5733;268,3256297
520520;GO-CATURAÍ;0,5467;315,581854
520530;GO-CAVALCANTE;0,1525;41,19888763
520540;GO-CERES;0,7075;297,4178721
520545;GO-CEZARINA;0,5953;371,8336045
520547;GO-CHAPADÃO DO CÉU;0,6897;157,3718894
520549;GO-CIDADE OCIDENTAL;0,6242;161,1185833
520551;GO-COCALZINHO DE GOIÁS;0,6399;138,3399209
520552;GO-COLINAS DO SUL;0,2746;88,70490834
520570;GO-CÓRREGO DO OURO;0,771;214,86893
520580;GO-CORUMBÁ DE GOIÁS;0,6439;207,0207021
520590;GO-CORUMBAÍBA;0,6119;308,5467448
520620;GO-CRISTALINA;0,6767;138,9901181
520630;GO-CRISTIANÓPOLIS;0,6855;67,43088334
520640;GO-CRIXÁS;0,46;336,3030267
520650;GO-CROMÍNIA;0,6498;143,4308663
520660;GO-CUMARI;0,4449;210,2312544
520670;GO-DAMIANÓPOLIS;0,5438;60,40471157
520680;GO-DAMOLÂNDIA;0,6563;442,4778761
520690;GO-DAVINÓPOLIS;0,478;286,5329513
520710;GO-DIORAMA;0,6087;201,2882448
520725;GO-DOVERLÂNDIA;0,5033;122,9172357
520735;GO-EDEALINA;0,6572;81,10300081
520740;GO-EDÉIA;0,6178;185,9036534
520750;GO-ESTRELA DO NORTE;0,5288;91,60305344
520753;GO-FAINA;0,4124;75,44892108
520760;GO-FAZENDA NOVA;0,578;124,1795281
520780;GO-FIRMINÓPOLIS;0,7383;135,4198014
520790;GO-FLORES DE GOIÁS;0,4227;24,158966
520800;GO-FORMOSA;0,6132;162,8061866
520810;GO-FORMOSO;0,4379;306,0263653
520815;GO-GAMELEIRA DE GOIÁS;0,6053;104,7668937
520830;GO-DIVINÓPOLIS DE GOIÁS;0,4028;145,7119067
520840;GO-GOIANÁPOLIS;0,7591;231,5020924
520850;GO-GOIANDIRA;0,4927;232,1428571
520860;GO-GOIANÉSIA;0,6356;282,5181211
520870;GO-GOIÂNIA;0,742;313,7628923
520880;GO-GOIANIRA;0,6394;187,4054506
520890;GO-GOIÁS;0,477;185,4714065
520910;GO-GOIATUBA;0,7058;357,8237278
